id,listing_url,name,picture_url,neighbourhood,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people
4194915,https://www.airbnb.com/rooms/4194915,"3BR Views,Castro, Noe Valley LT",https://a0.muscache.com/im/pictures/52705748/111aea79_original.jpg?aki_policy=large,Castro/Upper Market,94114,37.75756,-122.43695,Apartment,Entire home/apt,12,3,3,0,$297.00 ,"$2,999.00 ","$8,900.00 ","$1,000.00 ",$300.00 ,7,$25.00 
4195348,https://www.airbnb.com/rooms/4195348,"Contemporary Flair, Castro, Noe  LT",https://a0.muscache.com/im/pictures/52710125/bf6fe11b_original.jpg?aki_policy=large,Castro/Upper Market,94114,37.7561,-122.43668,Condominium,Entire home/apt,10,1.5,3,6,$199.00 ,"$2,599.00 ","$7,900.00 ","$3,300.00 ",$300.00 ,6,$25.00 
4199015,https://www.airbnb.com/rooms/4199015,Amazing Apartment Heart of the Mission,https://a0.muscache.com/im/pictures/698ca59d-d676-4010-a66a-96b0ed86c510.jpg?aki_policy=large,Mission,94110,37.76057,-122.42405,Apartment,Entire home/apt,2,1,1,1,$195.00 ,,,$100.00 ,$100.00 ,1,$0.00 
4215907,https://www.airbnb.com/rooms/4215907,"Spacious, clean, quiet suite",https://a0.muscache.com/im/pictures/67118543/bf57d7e7_original.jpg?aki_policy=large,Bayview,94124,37.71816,-122.394,Guest suite,Entire home/apt,2,1,1,1,$115.00 ,,"$2,700.00 ",$250.00 ,$75.00 ,1,$25.00 
4227441,https://www.airbnb.com/rooms/4227441,Private Bath & Entrance near UCSF,https://a0.muscache.com/im/pictures/65985037/4f9145da_original.jpg?aki_policy=large,Haight Ashbury,94117,37.76567,-122.45278,Guest suite,Private room,2,1,1,1,$90.00 ,,,$300.00 ,$50.00 ,1,$0.00 
4242823,https://www.airbnb.com/rooms/4242823,"Relax in This Chic, Comfortable Condo with Rooftop Views","https://a0.muscache.com/4ea/air/v2//pictures/d4b92275-82ad-484e-b66d-a5b0fc3be915.jpg?t=r:w1200-h720-sfit,e:fjpg-c85",Marina,94123,37.79921,-122.43255,Condominium,Entire home/apt,4,2,2,2,$333.00 ,,,"$1,500.00 ",$160.00 ,1,$0.00 
4243837,https://www.airbnb.com/rooms/4243837,Beach Cottage,https://a0.muscache.com/im/pictures/53298821/cb800b55_original.jpg?aki_policy=large,Outer Sunset,94122,37.75699,-122.50766,Cottage,Entire home/apt,3,1,1,2,$225.00 ,,,$500.00 ,$100.00 ,2,$50.00 
4250927,https://www.airbnb.com/rooms/4250927,Peaceful Noe Home with Office and Patio by 24th Street,"https://a0.muscache.com/4ea/air/v2//pictures/699a901d-6eb8-4d0d-aa47-cd311f4ae51e.jpg?t=r:w1200-h720-sfit,e:fjpg-c85",Noe Valley,94114,37.75039,-122.43893,Apartment,Entire home/apt,6,2,2,4,$240.00 ,"$2,500.00 ","$8,900.00 ","$2,000.00 ",$125.00 ,4,$5.00 
4251101,https://www.airbnb.com/rooms/4251101,Private bathroom/Room and city view,https://a0.muscache.com/im/pictures/77053517/2ca099da_original.jpg?aki_policy=large,Parkside,94116,37.73977,-122.47769,House,Private room,2,1,1,1,$104.00 ,$750.00 ,,,$20.00 ,2,$20.00 
4252808,https://www.airbnb.com/rooms/4252808,"Charming Garden Apartment, Steps From The Beach",https://a0.muscache.com/im/pictures/fa34e58b-3c6b-490d-ad97-2e0a573dfe35.jpg?aki_policy=large,Outer Sunset,94122,37.75734,-122.50854,House,Entire home/apt,3,1,1,2,$150.00 ,,"$3,200.00 ",$350.00 ,$50.00 ,2,$25.00 
4257302,https://www.airbnb.com/rooms/4257302,Victorian Garden Suite in NOPA,https://a0.muscache.com/im/pictures/54339659-21f7-4a93-93d9-b5948e982da8.jpg?aki_policy=large,Western Addition,94117,37.77662,-122.44432,Guest suite,Entire home/apt,2,1,1,1,$100.00 ,"$1,000.00 ","$4,000.00 ",$0.00 ,$50.00 ,2,$25.00 
4259418,https://www.airbnb.com/rooms/4259418,1BR Beach Hideaway in SF w/ parking!,https://a0.muscache.com/im/pictures/53574871/7fbe91e9_original.jpg?aki_policy=large,Outer Sunset,94122,37.75387,-122.50391,Guest suite,Entire home/apt,3,1,1,1,$100.00 ,,"$4,000.00 ","$1,000.00 ",$100.00 ,2,$10.00 
4262533,https://www.airbnb.com/rooms/4262533,Private room  with view  (Blue),https://a0.muscache.com/im/pictures/83dec38b-a2d5-4d9d-b363-42357260cac5.jpg?aki_policy=large,Ocean View,94132,37.7165,-122.46871,House,Private room,2,1,1,1,$66.00 ,$550.00 ,"$2,000.00 ",$0.00 ,$10.00 ,1,$20.00 
4263821,https://www.airbnb.com/rooms/4263821,Bright small room with garden view,https://a0.muscache.com/im/pictures/105296682/72a4b4e1_original.jpg?aki_policy=large,Noe Valley,94114,37.75093,-122.42702,House,Private room,1,1,1,1,$69.00 ,$450.00 ,,$100.00 ,$20.00 ,1,$0.00 
4269254,https://www.airbnb.com/rooms/4269254,Perfect getaway near Japantown,https://a0.muscache.com/im/pictures/54534590/1e09d3ff_original.jpg?aki_policy=large,Western Addition,94115,37.78297,-122.43156,Guest suite,Entire home/apt,2,1,1,1,$150.00 ,"$1,000.00 ",,$250.00 ,$60.00 ,2,$10.00 
4271413,https://www.airbnb.com/rooms/4271413,"Quiet, Cozy, Private Haight Sanctuary",https://a0.muscache.com/im/pictures/344c4f4d-9423-4a08-add2-f4bb91c521aa.jpg?aki_policy=large,Haight Ashbury,94117,37.77072,-122.44813,Apartment,Entire home/apt,2,1,1,1,$160.00 ,,,$250.00 ,$85.00 ,2,$100.00 
4277696,https://www.airbnb.com/rooms/4277696,Private Room for Business Traveler (Superhost),https://a0.muscache.com/im/pictures/378945ac-5b4f-4786-9e33-e7a7f1c1e735.jpg?aki_policy=large,Mission,94103,37.7707,-122.42376,House,Private room,2,1,1,1,$175.00 ,,,$0.00 ,$100.00 ,1,$50.00 
4287481,https://www.airbnb.com/rooms/4287481,"Spacious, Private, Excellent Location,Free Parking",https://a0.muscache.com/im/pictures/58265280/bc73c6c5_original.jpg?aki_policy=large,Outer Sunset,94122,37.76295,-122.48324,Apartment,Entire home/apt,4,1,1,2,$160.00 ,$800.00 ,,$500.00 ,$80.00 ,2,$15.00 
4295573,https://www.airbnb.com/rooms/4295573,SF bedroom one block from Mission Street,https://a0.muscache.com/im/pictures/3707ec7d-0831-4167-bb96-c58ab04ecb31.jpg?aki_policy=large,Excelsior,94112,37.72424,-122.4339,Apartment,Private room,2,1,1,1,$53.00 ,$399.00 ,"$1,400.00 ",$0.00 ,$0.00 ,1,$0.00 
4305042,https://www.airbnb.com/rooms/4305042,The Perfect San Francisco Getaway,https://a0.muscache.com/im/pictures/7e5d1e00-4491-4267-a2ce-888e9cb1a350.jpg?aki_policy=large,West of Twin Peaks,94127,37.74301,-122.45921,Guest suite,Entire home/apt,2,1,1,1,$199.00 ,"$1,043.00 ",,$0.00 ,$100.00 ,1,$0.00 
4317520,https://www.airbnb.com/rooms/4317520,A Walker's Paradise. Modern Rm  #E. Shared bath,https://a0.muscache.com/im/pictures/ac031bf0-0b84-49a7-b5de-b0466ba6265f.jpg?aki_policy=large,Downtown/Civic Center,94102,37.78072,-122.41394,Other,Private room,1,2,1,1,$40.00 ,,,$500.00 ,$120.00 ,1,$20.00 
4318081,https://www.airbnb.com/rooms/4318081,"Whole floor, private bath",https://a0.muscache.com/im/pictures/54241127/4799b2de_original.jpg?aki_policy=large,Diamond Heights,94131,37.73602,-122.44302,House,Entire home/apt,3,1,1,1,$158.00 ,$940.00 ,"$3,320.00 ",,$60.00 ,2,$0.00 
4319230,https://www.airbnb.com/rooms/4319230,"Bright Airy View Cottage, +Spacious Peaceful Loft",https://a0.muscache.com/im/pictures/54256640/28a39430_original.jpg?aki_policy=large,Excelsior,94112,37.72,-122.43832,Apartment,Entire home/apt,2,1,1,1,$75.00 ,,"$3,400.00 ",$500.00 ,$140.00 ,2,$20.00 
4321720,https://www.airbnb.com/rooms/4321720,Modern room with view of Alamo Sq,https://a0.muscache.com/im/pictures/57029988/b06a4530_original.jpg?aki_policy=large,Haight Ashbury,94117,37.77469,-122.43956,Condominium,Private room,2,1,1,1,$199.00 ,,,,,2,$70.00 
4330861,https://www.airbnb.com/rooms/4330861,2 Bedroom Victorian in NOPA,https://a0.muscache.com/im/pictures/59370841/d31984b5_original.jpg?aki_policy=large,Western Addition,94118,37.77657,-122.44551,House,Entire home/apt,4,1,2,2,$280.00 ,,,,$100.00 ,4,$0.00 
4334028,https://www.airbnb.com/rooms/4334028,HaasLiving --> Private Room in Co-Living home,https://a0.muscache.com/im/pictures/56219578/e70e7499_original.jpg?aki_policy=large,Western Addition,94117,37.76999,-122.43086,Apartment,Private room,3,1,1,1,$100.00 ,,"$2,250.00 ",$0.00 ,$40.00 ,1,$30.00 
4343722,https://www.airbnb.com/rooms/4343722,1 Bedroom near Hayes Valley with Rooftop Deck,https://a0.muscache.com/im/pictures/54557186/6b8a0fc3_original.jpg?aki_policy=large,Downtown/Civic Center,94102,37.77523,-122.42061,Condominium,Entire home/apt,2,1,1,2,$158.00 ,,"$4,700.00 ",$500.00 ,$150.00 ,1,$0.00 
4358868,https://www.airbnb.com/rooms/4358868,Beautiful Victorian in Dogpatch,https://a0.muscache.com/im/pictures/9316064e-0547-4e6d-a597-5a4273741239.jpg?aki_policy=large,Potrero Hill,94107,37.75986,-122.39083,House,Entire home/apt,6,2,3,4,$550.00 ,,"$6,500.00 ",$500.00 ,$150.00 ,4,$100.00 
4359078,https://www.airbnb.com/rooms/4359078,Hotel Pac Hgts 2 Bed Free Car ParkD,https://a0.muscache.com/im/pictures/81806755/614aa991_original.jpg?aki_policy=large,Marina,94123,37.79753,-122.42534,Hotel,Private room,4,1,1,2,$129.00 ,,,$200.00 ,$0.00 ,1,$0.00 
4359495,https://www.airbnb.com/rooms/4359495,"Quiet, serene 2bdrm/2bath retreat!",https://a0.muscache.com/im/pictures/68865792/19050a04_original.jpg?aki_policy=large,Parkside,94116,37.73732,-122.48147,Apartment,Entire home/apt,4,2,2,2,$130.00 ,"$1,250.00 ","$4,500.00 ",$250.00 ,$125.00 ,4,$15.00 
4359626,https://www.airbnb.com/rooms/4359626,Lovely view suite with parking.,https://a0.muscache.com/im/pictures/62763081/6975df0b_original.jpg?aki_policy=large,Noe Valley,94114,37.75378,-122.43698,House,Entire home/apt,2,1.5,1,1,$155.00 ,"$1,295.00 ","$3,800.00 ",$500.00 ,$80.00 ,2,$25.00 
4365969,https://www.airbnb.com/rooms/4365969,Quick HopSkipJump to SF Sights on Nearby Transit!,https://a0.muscache.com/im/pictures/71172657/df528e59_original.jpg?aki_policy=large,Bernal Heights,94112,37.73355,-122.431,Guest suite,Entire home/apt,4,1,0,1,$125.00 ,,,$0.00 ,$65.00 ,2,$25.00 
4372435,https://www.airbnb.com/rooms/4372435,"Cozy, well furnished 1 bedroom",https://a0.muscache.com/im/pictures/54920356/4a41aaeb_original.jpg?aki_policy=large,Parkside,94116,37.74156,-122.47803,Apartment,Entire home/apt,2,1,1,1,$120.00 ,$750.00 ,"$2,500.00 ",$100.00 ,$85.00 ,2,$30.00 
4387067,https://www.airbnb.com/rooms/4387067,Upscale Sunny Private Bed and Bath,https://a0.muscache.com/im/pictures/57112848/e735ee06_original.jpg?aki_policy=large,Pacific Heights,94115,37.78981,-122.43411,House,Private room,2,1,1,1,$139.00 ,,,$350.00 ,$30.00 ,1,$20.00 
4392441,https://www.airbnb.com/rooms/4392441,Beautiful Jr 1bd at Presidio Gate,https://a0.muscache.com/im/pictures/0e360c19-6518-40cc-af57-55d8bbf2ce84.jpg?aki_policy=large,Marina,94123,37.79785,-122.44586,Apartment,Entire home/apt,2,1,0,1,$134.00 ,,"$3,500.00 ","$1,500.00 ",$175.00 ,1,$0.00 
4402199,https://www.airbnb.com/rooms/4402199,Chic Pacific Heights Jr. Studio PVT,https://a0.muscache.com/im/pictures/1914c2b0-1531-4491-b32f-ce36759134cb.jpg?aki_policy=large,Pacific Heights,94115,37.78897,-122.44685,House,Private room,2,1,1,1,$199.00 ,"$1,250.00 ","$4,600.00 ",$650.00 ,$150.00 ,2,$40.00 
4416566,https://www.airbnb.com/rooms/4416566,Spacious 1BR w/ Panoramic Views and Terrace,https://a0.muscache.com/im/pictures/55475252/88b2381a_original.jpg?aki_policy=large,Noe Valley,94131,37.7464,-122.43206,Apartment,Entire home/apt,2,1,1,1,$150.00 ,,,$500.00 ,$150.00 ,1,$0.00 
4417901,https://www.airbnb.com/rooms/4417901,Private Room @Fun & Social Hostel#1,https://a0.muscache.com/im/pictures/57761007/a8b775fb_original.jpg?aki_policy=large,North Beach,94133,37.79929,-122.4063,Bed and breakfast,Private room,2,0,1,1,$95.00 ,,,,,1,$0.00 
4418649,https://www.airbnb.com/rooms/4418649,Cozy room in a Nice Neighborhood Near Bart,https://a0.muscache.com/im/pictures/e98464f3-40da-4e01-9bbf-859da1740244.jpg?aki_policy=large,Ocean View,94112,37.72172,-122.45335,House,Private room,2,1,1,1,$120.00 ,,,,$0.00 ,1,$20.00 
4422501,https://www.airbnb.com/rooms/4422501,Lower Pac Heights Victorian Home,https://a0.muscache.com/im/pictures/57813619/c100187c_original.jpg?aki_policy=large,Pacific Heights,94115,37.79067,-122.42977,House,Entire home/apt,6,2.5,3,4,"$1,250.00 ",,,"$2,000.00 ",$250.00 ,6,$100.00 
4429475,https://www.airbnb.com/rooms/4429475,Renovated Cole Valley home ideal for families,https://a0.muscache.com/im/pictures/55647337/3b6c28e8_original.jpg?aki_policy=large,Inner Sunset,94117,37.76373,-122.45248,House,Entire home/apt,5,2.5,3,3,$360.00 ,,,$500.00 ,$225.00 ,4,$95.00 
4429527,https://www.airbnb.com/rooms/4429527,Cozy & quiet 1BR in West Portal,https://a0.muscache.com/im/pictures/74454835/7f463ef5_original.jpg?aki_policy=large,West of Twin Peaks,94127,37.73854,-122.46608,House,Entire home/apt,2,1,1,1,$130.00 ,,"$3,000.00 ",$200.00 ,$75.00 ,1,$0.00 
4430996,https://www.airbnb.com/rooms/4430996,Private Room (Full Size Bed) @ Social Hostel #2,https://a0.muscache.com/im/pictures/57761555/1ced65f8_original.jpg?aki_policy=large,North Beach,94133,37.79875,-122.40544,Bed and breakfast,Private room,2,0,1,1,$95.00 ,,,,,1,$0.00 
4439461,https://www.airbnb.com/rooms/4439461,Upscale Private Ensuite Bed & Bath,https://a0.muscache.com/im/pictures/57115517/3bdd93e6_original.jpg?aki_policy=large,Pacific Heights,94115,37.78974,-122.43439,House,Private room,2,1,1,1,$139.00 ,,,$350.00 ,$30.00 ,1,$20.00 
4445540,https://www.airbnb.com/rooms/4445540,"Twin Peaks Lookout, 1BDR/1BA, Castro w/ Views",https://a0.muscache.com/im/pictures/55837244/ac2e53fe_original.jpg?aki_policy=large,Twin Peaks,94114,37.75726,-122.44502,Guest suite,Entire home/apt,2,1,1,1,$140.00 ,,"$3,750.00 ","$1,500.00 ",$300.00 ,2,$100.00 
4446003,https://www.airbnb.com/rooms/4446003,Charming Private Entry Mission Studio with Garden,https://a0.muscache.com/im/pictures/f03668a7-782d-4dd2-9848-fe6b85a73f18.jpg?aki_policy=large,Mission,94110,37.75489,-122.41021,House,Private room,4,1,1,1,$175.00 ,$700.00 ,"$2,000.00 ",$0.00 ,$50.00 ,2,$20.00 
4461197,https://www.airbnb.com/rooms/4461197,.Spacious Hayes Valley Flat,https://a0.muscache.com/im/pictures/532971e5-a42e-452c-b22e-bab0677cbda5.jpg?aki_policy=large,Western Addition,94102,37.77412,-122.42333,Apartment,Entire home/apt,2,1,1,1,$110.00 ,,"$2,850.00 ",,$100.00 ,1,$0.00 
4462326,https://www.airbnb.com/rooms/4462326,"Cozy, Quite Noe Valley Victorian",https://a0.muscache.com/im/pictures/e7bab50a-c1fe-4387-b577-828b39ac91c6.jpg?aki_policy=large,Noe Valley,94114,37.75363,-122.43706,Apartment,Private room,2,1.5,1,1,$105.00 ,$740.00 ,"$2,820.00 ",$700.00 ,$175.00 ,1,$0.00 
4463165,https://www.airbnb.com/rooms/4463165,Master Victorian Suite w/NEW Private Bath; Noe Vly,https://a0.muscache.com/im/pictures/3ee3c844-d04c-435d-894a-00198b28bc44.jpg?aki_policy=large,Noe Valley,94114,37.75147,-122.43493,Apartment,Private room,2,1,1,1,$155.00 ,"$1,020.00 ","$4,080.00 ",$550.00 ,$95.00 ,2,$0.00 
4463263,https://www.airbnb.com/rooms/4463263,Beautiful Noe Valley Victorian 3 Bedrooms,https://a0.muscache.com/im/pictures/60334028/41046b4e_original.jpg?aki_policy=large,Noe Valley,94114,37.75375,-122.43709,Apartment,Private room,8,2.5,4,5,$169.00 ,"$2,400.00 ","$9,000.00 ","$2,000.00 ",$0.00 ,8,$10.00 
4464347,https://www.airbnb.com/rooms/4464347,Dorm Beds at Social SF Hostel #1,https://a0.muscache.com/im/pictures/98844586-5cfc-4591-860f-bbd9bbcd64d9.jpg?aki_policy=large,North Beach,94133,37.79891,-122.40611,Bed and breakfast,Shared room,5,10,1,4,$38.00 ,$300.00 ,,$0.00 ,$0.00 ,1,$45.00 
4470873,https://www.airbnb.com/rooms/4470873,NOPA Modern Flat,https://a0.muscache.com/im/pictures/56315500/4d029e8b_original.jpg?aki_policy=large,Western Addition,94115,37.77914,-122.44413,Apartment,Entire home/apt,6,1,2,3,$225.00 ,"$1,575.00 ","$6,000.00 ",$500.00 ,$175.00 ,2,$25.00 
4471474,https://www.airbnb.com/rooms/4471474,Edwardian Home in Bernal Heights,https://a0.muscache.com/im/pictures/79875337/9cd3a524_original.jpg?aki_policy=large,Bernal Heights,94110,37.74471,-122.41796,House,Entire home/apt,4,1,2,2,$145.00 ,,"$5,250.00 ",$150.00 ,$150.00 ,2,$25.00 
4476390,https://www.airbnb.com/rooms/4476390,Executive Suite in Bernal Heights,https://a0.muscache.com/im/pictures/56219411/aef066f6_original.jpg?aki_policy=large,Bernal Heights,94112,37.73366,-122.4271,Apartment,Entire home/apt,4,1,1,2,$100.00 ,,"$3,100.00 ",$150.00 ,$100.00 ,1,$0.00 
4480958,https://www.airbnb.com/rooms/4480958,"Boho Luxe View Flat, Free Parking!",https://a0.muscache.com/im/pictures/59642272/b2b9e487_original.jpg?aki_policy=large,Bernal Heights,94110,37.7459,-122.41419,Apartment,Entire home/apt,5,1,1,2,$260.00 ,"$1,500.00 ","$6,000.00 ",$300.00 ,$85.00 ,4,$40.00 
4483550,https://www.airbnb.com/rooms/4483550,Charming Garden Condo w/(rare) Parking Spot!,https://a0.muscache.com/im/pictures/272b6d44-fed6-44f4-9153-ef017afed6c2.jpg?aki_policy=large,Bernal Heights,94110,37.74792,-122.42126,Apartment,Entire home/apt,4,1,1,2,$299.00 ,,,$500.00 ,$75.00 ,4,$50.00 
4493744,https://www.airbnb.com/rooms/4493744,Comfy Victorian bedroom in great NOPA neighborhood,https://a0.muscache.com/im/pictures/59713728/b7146708_original.jpg?aki_policy=large,Western Addition,94115,37.77836,-122.43989,Condominium,Private room,1,1,1,1,$65.00 ,$595.00 ,"$2,245.00 ",$0.00 ,$20.00 ,1,$0.00 
4500244,https://www.airbnb.com/rooms/4500244,Sunny Sweet Mission Dolores Apartment,https://a0.muscache.com/im/pictures/56503838/16040c44_original.jpg?aki_policy=large,Mission,94114,37.75742,-122.42365,Apartment,Entire home/apt,2,1,0,1,$180.00 ,$975.00 ,,"$1,500.00 ",$110.00 ,1,$0.00 
4510968,https://www.airbnb.com/rooms/4510968,Victorian Apt. with Private Garden,https://a0.muscache.com/im/pictures/64461193/ff008ec2_original.jpg?aki_policy=large,Outer Mission,94131,37.73354,-122.43711,Guest suite,Entire home/apt,4,1,1,2,$120.00 ,"$1,000.00 ","$3,500.00 ",$500.00 ,$125.00 ,2,$25.00 
4517932,https://www.airbnb.com/rooms/4517932,"Designer's 1BR, Close to Sites: Parking, Roofdeck",https://a0.muscache.com/im/pictures/b08f0845-37c7-4941-8ff6-d372b6e0a928.jpg?aki_policy=large,Russian Hill,94133,37.80291,-122.41626,Apartment,Entire home/apt,2,1,1,1,$400.00 ,,,$400.00 ,$90.00 ,2,$0.00 
4518031,https://www.airbnb.com/rooms/4518031,Dorm Beds at Social SF Hostel #2,https://a0.muscache.com/im/pictures/57836086/4d380ded_original.jpg?aki_policy=large,North Beach,94133,37.79938,-122.40549,Bed and breakfast,Shared room,4,0,1,4,$38.00 ,$300.00 ,,$0.00 ,$0.00 ,1,$45.00 
4519757,https://www.airbnb.com/rooms/4519757,Dorm Beds at Social SF Hostel #3,https://a0.muscache.com/im/pictures/7232cab7-fa7d-4ff5-ac94-545498f78a30.jpg?aki_policy=large,North Beach,94133,37.79894,-122.40596,Bed and breakfast,Shared room,4,10,1,4,$38.00 ,$300.00 ,,$0.00 ,$0.00 ,1,$45.00 
4519780,https://www.airbnb.com/rooms/4519780,Dorm Beds @ Social SF Hostel #4,https://a0.muscache.com/im/pictures/2ec77a74-ea53-4da1-a84b-971d69e91793.jpg?aki_policy=large,North Beach,94133,37.79883,-122.40474,Bed and breakfast,Shared room,4,0,1,4,$38.00 ,$300.00 ,,$0.00 ,$0.00 ,1,$45.00 
4520661,https://www.airbnb.com/rooms/4520661,Private Social Living Alcatraz Room  nr Beach,https://a0.muscache.com/im/pictures/88422528/23ed4b3c_original.jpg?aki_policy=large,Outer Sunset,94122,37.75591,-122.49405,Apartment,Private room,2,1,1,2,$73.00 ,$500.00 ,"$1,764.00 ",$499.00 ,$99.00 ,1,$10.00 
4525604,https://www.airbnb.com/rooms/4525604,Cozy double in Mission Victorian,https://a0.muscache.com/im/pictures/57961069/09ea466d_original.jpg?aki_policy=large,Mission,94110,37.75057,-122.41043,Apartment,Private room,2,1,1,1,$116.00 ,$650.00 ,,$0.00 ,$75.00 ,1,$0.00 
4526608,https://www.airbnb.com/rooms/4526608,"Unique, Private Retro SF Space",https://a0.muscache.com/im/pictures/56840179/bc0a3dfb_original.jpg?aki_policy=large,Bayview,94124,37.7343,-122.38795,Guest suite,Entire home/apt,3,1,1,2,$95.00 ,$600.00 ,"$2,000.00 ",$0.00 ,$20.00 ,2,$10.00 
4527553,https://www.airbnb.com/rooms/4527553,"Gorgeous Victorian, Trendy Mission",https://a0.muscache.com/im/pictures/57744202/39feb281_original.jpg?aki_policy=large,Mission,94110,37.75419,-122.4159,Apartment,Entire home/apt,4,1.5,2,2,$290.00 ,"$1,820.00 ","$6,500.00 ","$2,000.00 ",$100.00 ,2,$30.00 
4532551,https://www.airbnb.com/rooms/4532551,Private Guest Suite in Noe Valley Victorian Home,"https://a0.muscache.com/4ea/air/v2//pictures/63445df5-7362-486e-b8d1-3754e5d46b88.jpg?t=r:w1200-h720-sfit,e:fjpg-c85",Noe Valley,94114,37.75223,-122.42856,Guest suite,Entire home/apt,4,1,1,2,$249.00 ,"$1,500.00 ","$4,200.00 ",$400.00 ,$99.00 ,2,$10.00 
4533440,https://www.airbnb.com/rooms/4533440,Comfortable Room in Artistic Condo,https://a0.muscache.com/im/pictures/57846861/d91fa602_original.jpg?aki_policy=large,Mission,94103,37.76862,-122.42444,Apartment,Private room,2,1,1,1,$100.00 ,$700.00 ,"$2,500.00 ",,$20.00 ,1,$50.00 
4533652,https://www.airbnb.com/rooms/4533652,Cool 2 Bedrooms in Bernal/Outer Mission,https://a0.muscache.com/im/pictures/bc8e4bdf-381e-4207-8f4e-0865cec92532.jpg?aki_policy=large,Bernal Heights,94110,37.74089,-122.4121,Apartment,Entire home/apt,4,1,2,2,$139.00 ,$700.00 ,,$200.00 ,$55.00 ,1,$0.00 
4549485,https://www.airbnb.com/rooms/4549485,"Spacious, Classic North Beach Suite",https://a0.muscache.com/im/pictures/57350621/4e2e9c0f_original.jpg?aki_policy=large,Russian Hill,94133,37.80221,-122.41342,Apartment,Entire home/apt,2,1,1,1,$175.00 ,"$1,470.00 ",,$200.00 ,$75.00 ,1,$0.00 
4550843,https://www.airbnb.com/rooms/4550843,Perfect Garden Apt - Laurel Heights,https://a0.muscache.com/im/pictures/58562015/af4a3e22_original.jpg?aki_policy=large,Presidio Heights,94118,37.78347,-122.45328,Apartment,Entire home/apt,2,1,1,1,$99.00 ,,,,,1,$0.00 
4554977,https://www.airbnb.com/rooms/4554977,Large Private Bedroom in Pacific Heights,https://a0.muscache.com/im/pictures/4582d83e-c2cb-4b97-8140-51da185bf1b5.jpg?aki_policy=large,Pacific Heights,94109,37.79211,-122.42503,Apartment,Private room,2,1,1,1,$110.00 ,$750.00 ,"$2,400.00 ",$750.00 ,$90.00 ,1,$25.00 
4558566,https://www.airbnb.com/rooms/4558566,Charming Mission Victorian 3bd/2ba,https://a0.muscache.com/im/pictures/57551698/f0830fc9_original.jpg?aki_policy=large,Mission,94110,37.74933,-122.41079,Apartment,Entire home/apt,6,2,3,4,$300.00 ,"$1,900.00 ",,,$100.00 ,1,$0.00 
4558898,https://www.airbnb.com/rooms/4558898,"Ensuite in Instagram Dream in the Clouds, 270°View",https://a0.muscache.com/im/pictures/c22a5b99-07cf-4428-ace3-39307998fc8b.jpg?aki_policy=large,South of Market,94103,37.77593,-122.4142,Apartment,Private room,4,1,1,2,$176.00 ,$550.00 ,,$100.00 ,$40.00 ,2,$30.00 
4566275,https://www.airbnb.com/rooms/4566275,Spacious Modern 2 Bed 2 Bath&Yard,https://a0.muscache.com/im/pictures/103599209/75dcd78a_original.jpg?aki_policy=large,Western Addition,94115,37.77852,-122.44109,House,Entire home/apt,6,2,2,3,$300.00 ,"$1,850.00 ",,$250.00 ,$100.00 ,4,$25.00 
4571468,https://www.airbnb.com/rooms/4571468,Superb Apartment w/Patio - Biz/Leisure - 30day Min,https://a0.muscache.com/im/pictures/64366319/472b35f8_original.jpg?aki_policy=large,Mission,94110,37.75972,-122.4235,Apartment,Entire home/apt,2,1,1,1,$199.00 ,,,$200.00 ,$75.00 ,2,$0.00 
4575906,https://www.airbnb.com/rooms/4575906,Cozy single bedroom #1,https://a0.muscache.com/im/pictures/4ba4a9e7-a531-49c0-a02d-5a9489cf5315.jpg?aki_policy=large,Nob Hill,94109,37.79054,-122.42005,Apartment,Private room,2,1,1,1,$60.00 ,$700.00 ,"$1,950.00 ",$200.00 ,$50.00 ,1,$20.00 
4576288,https://www.airbnb.com/rooms/4576288,Wonderful PVT. Room #3,https://a0.muscache.com/im/pictures/e5be9471-703d-4fd7-9ed0-fcb173d48fd5.jpg?aki_policy=large,Inner Richmond,94118,37.78238,-122.47473,Apartment,Private room,2,1,1,1,$70.00 ,$560.00 ,"$1,700.00 ",$200.00 ,$80.00 ,1,$20.00 
4576487,https://www.airbnb.com/rooms/4576487,Cozy PVT. room in Richmond #2,https://a0.muscache.com/im/pictures/f2a4e6c9-bc57-4342-a482-acffa5107da0.jpg?aki_policy=large,Inner Richmond,94118,37.78387,-122.47409,Apartment,Private room,2,1,1,1,$60.00 ,$560.00 ,"$1,700.00 ",$200.00 ,$80.00 ,1,$20.00 
4577224,https://www.airbnb.com/rooms/4577224,A clean room with private bathroom in Sunset,https://a0.muscache.com/im/pictures/7edac337-6a74-489a-aed7-0d30a91d0743.jpg?aki_policy=large,Outer Sunset,94122,37.76031,-122.49249,Apartment,Private room,2,1,1,1,$93.00 ,,,$0.00 ,$50.00 ,1,$0.00 
4594018,https://www.airbnb.com/rooms/4594018,South Beach 2 BR with Views!,https://a0.muscache.com/im/pictures/57694025/127f892d_original.jpg?aki_policy=large,South of Market,94105,37.78689,-122.38829,Apartment,Entire home/apt,3,2,2,2,$500.00 ,,"$6,000.00 ","$5,000.00 ",$150.00 ,1,$0.00 
